id_bod|id_schuze|id_tisk|id_typ|bod|uplny_naz|uplny_kon|poznamka|id_bod_stav|pozvanka|rj|pozn2|druh_bodu|id_sd|zkratka
9055|144|7072|1|18|Návrh poslancù Oldøicha Vojíøe, Miroslava Ouzkého, Josefa Bíi, Miroslava Pátka, Miloše Patery a Lubomíra Suka na vydání zákona, kterım se mìní zákon è. 171/1991 Sb., o pùsobnosti orgánù Èeské republiky ve vìcech pøevodù majetku státu na jiné osoby a o Fondu národního majetku Èeské republiky, ve znìní pozdìjších pøedpisù  |/snìmovní tisk 12/||1|1|0||||pøevod majetku státu|
9056|144|7080|1|19|Návrh poslancù Jana Grùzy, Ladislava Skopala, Veroniky Nedvìdové, Pavla Kováèika a dalších na vydání zákona, kterım se mìní zákon è. 290/2002 Sb., o pøechodu nìkterıch dalších vìcí, práv a závazkù Èeské republiky na kraje a obce, obèanská sdruení pùsobící v oblasti tìlovıchovy a sportu a o souvisejících zmìnách a o zmìnì zákona è. 157/2000 Sb., o pøechodu nìkterıch vìcí, práv a závazkù z majetku Èeské republiky, ve znìní zákona è. 10/2001 Sb., a zákona è. 20/1966 Sb., o péèi o zdraví lidu, ve znìní pozdìjších pøedpisù |/snìmovní tisk 19/||0||0||||pøevod pozemkù|
9056|144|7080|1|19|Návrh poslancù Jana Grùzy, Ladislava Skopala, Veroniky Nedvìdové, Pavla Kováèika a dalších na vydání zákona, kterım se mìní zákon è. 290/2002 Sb., o pøechodu nìkterıch dalších vìcí, práv a závazkù Èeské republiky na kraje a obce, obèanská sdruení pùsobící v oblasti tìlovıchovy a sportu a o souvisejících zmìnách a o zmìnì zákona è. 157/2000 Sb., o pøechodu nìkterıch vìcí, práv a závazkù z majetku Èeské republiky, ve znìní zákona è. 10/2001 Sb., a zákona è. 20/1966 Sb., o péèi o zdraví lidu, ve znìní pozdìjších pøedpisù |/snìmovní tisk 19/||1|1|0||||pøevod pozemkù|
9057|144|7081|1|20|Návrh poslancù Vojtìcha Filipa a dalších na vydání zákona, kterım se mìní a doplòuje zákon è. 1/1993 Sb., Ústava Èeské republiky, ve znìní pozdìjších pøedpisù  |/snìmovní tisk 20/||0||0||||úz zmìna ústavy|
9057|144|7081|1|20|Návrh poslancù Vojtìcha Filipa a dalších na vydání zákona, kterım se mìní a doplòuje zákon è. 1/1993 Sb., Ústava Èeské republiky, ve znìní pozdìjších pøedpisù  |/snìmovní tisk 20/||1|1|0||||úz zmìna ústavy|
9059|144|7082|1|21|Návrh poslancù Martina Kocourka a dalších na vydání zákona, kterım se mìní a doplòuje zákon è. 171/1991 Sb., o pùsobnosti orgánù Èeské republiky ve vìcech pøevodù majetku státu na jiné osoby a o Fondu národního majetku Èeské republiky, ve znìní pozdìjších pøedpisù a zákon è. 218/2000 Sb., o rozpoètovıch pravidlech a o zmìnì nìkterıch souvisejících zákonù (rozpoètová pravidla)  |/snìmovní tisk 21/||1|1|1||||povodòová rezerva|
9059|144|7082|1|29|Návrh poslancù Martina Kocourka a dalších na vydání zákona, kterım se mìní a doplòuje zákon è. 171/1991 Sb., o pùsobnosti orgánù Èeské republiky ve vìcech pøevodù majetku státu na jiné osoby a o Fondu národního majetku Èeské republiky, ve znìní pozdìjších pøedpisù a zákon è. 218/2000 Sb., o rozpoètovıch pravidlech a o zmìnì nìkterıch souvisejících zákonù (rozpoètová pravidla)  |/snìmovní tisk 21/||0||1||||povodòová rezerva|
9062|144|7077|1|31|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Smlouva mezi Èeskou republikou a Polskou republikou o vıstavbì nového hranièního mostu pøes øeku Divoká Orlice na hranièním pøechodu Orlické Záhoøí - Mostowice, podepsaná dne 20. bøezna 2002 ve Varšavì  |/snìmovní tisk 16/||0||0||||S hranièní most s Polskem|
9062|144|7077|1|32|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Smlouva mezi Èeskou republikou a Polskou republikou o vıstavbì nového hranièního mostu pøes øeku Divoká Orlice na hranièním pøechodu Orlické Záhoøí - Mostowice, podepsaná dne 20. bøezna 2002 ve Varšavì  |/snìmovní tisk 16/||1|1|0||||S hranièní most s Polskem|
9063|144|7078|1|33|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Návrh na ratifikaci Smlouvy mezi Èeskou republikou a Svatım stolcem o úpravì vzájemnıch vztahù |/snìmovní tisk 17/||5||0||||S Vatikán-úprava vztahù|
9063|144|7078|1|34|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Návrh na ratifikaci Smlouvy mezi Èeskou republikou a Svatım stolcem o úpravì vzájemnıch vztahù |/snìmovní tisk 17/||1|1|0||||S Vatikán-úprava vztahù|
9064|144|7087|1|34|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Smlouva mezi Èeskou republikou a Spojenımi státy mexickımi o zamezení dvojímu zdanìní a zabránìní daòovému úniku v oboru daní z pøíjmu a z majetku, podepsaná v Mexico City dne 4. dubna 2002   |/snìmovní tisk 26/||0||0||||S Mexiko-dvojí zdanìní|
9064|144|7087|1|35|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Smlouva mezi Èeskou republikou a Spojenımi státy mexickımi o zamezení dvojímu zdanìní a zabránìní daòovému úniku v oboru daní z pøíjmu a z majetku, podepsaná v Mexiko City dne 4. dubna 2002   |/snìmovní tisk 26/||1|1|0||||S Mexiko-dvojí zdanìní|
9065|144|7071|1|62|Návrh státního závìreèného úètu Èeské republiky za rok 2001 |/snìmovní tisk 11/|usnesení nepøijato|0||0||||SZÚ r.01|
9065|144|7071|1|64|Návrh státního závìreèného úètu Èeské republiky za rok 2001 |/snìmovní tisk 11/||1|1|0||||SZÚ r.01|
9066|144|7062|1|56|Zpráva o vıvoji malého a støedního podnikání a jeho podpoøe v roce 2001 |/snìmovní tisk 2/||0||0||||malé a stø.podnikání r.01|
9066|144|7062|1|58|Zpráva o vıvoji malého a støedního podnikání a jeho podpoøe v roce 2001 |/snìmovní tisk 2/||1|1|0||||malé a stø.podnikání r.01|
9067|144|7064|1|57|Vıroèní zpráva o èinnosti Pozemkového fondu Èeské republiky za rok 2001 a Roèní úèetní závìrka Pozemkového fondu Èeské republiky za rok 2001 |/snìmovní tisk 4/||0||0||||VZ ÚZ PF r.01|
9067|144|7064|1|59|Vıroèní zpráva o èinnosti Pozemkového fondu Èeské republiky za rok 2001 a Roèní úèetní závìrka Pozemkového fondu Èeské republiky za rok 2001 |/snìmovní tisk 4/||1|1|0||||VZ ÚZ PF r.01|
9068|144|7063|1|66|Zpráva o prùbìhu likvidace Fondu dìtí a mládee k 31. kvìtnu 2002 |/snìmovní tisk 3/|usnesení nepøijato|0||0||||likvidace FDM k 31.5.02|
9068|144|7063|1|68|Zpráva o prùbìhu likvidace Fondu dìtí a mládee k 31. kvìtnu 2002 |/snìmovní tisk 3/||1|1|0||||likvidace FDM k 31.5.02|
9069|144|7066|1|61|Vıroèní zpráva a Úèetní závìrka Fondu národního majetku Èeské republiky za rok 2001 |/snìmovní tisk 6/||0||0||||VZ a ÚZ FNM r.01|
9069|144|7066|1|63|Vıroèní zpráva a Úèetní závìrka Fondu národního majetku Èeské republiky za rok 2001 |/snìmovní tisk 6/||1|1|0||||VZ a ÚZ FNM r.01|
9070|144|7065|1|58|Doplnìní plánu vojenskıch cvièení jednotek a štábù Armády Èeské republiky se zahranièními partnery na území Èeské republiky i mimo nìj v roce 2002  |/snìmovní tisk 5/||0||0||||dopl.plánu voj.cvièení r.02|
9070|144|7065|1|60|Doplnìní plánu vojenskıch cvièení jednotek a štábù Armády Èeské republiky se zahranièními partnery na území Èeské republiky i mimo nìj v roce 2002  |/snìmovní tisk 5/||1|1|0||||dopl.plánu voj.cvièení r.02|
9071|144|7070|1|59|Informace o vojenskıch cvièeních jednotek a štábù Armády Èeské republiky se zahranièními partnery na území Èeské republiky i mimo nìj za období leden - bøezen 2002 |/snìmovní tisk 10/||0||0||||voj.cvièení 01-03/2002|
9071|144|7070|1|61|Informace o vojenskıch cvièeních jednotek a štábù Armády Èeské republiky se zahranièními partnery na území Èeské republiky i mimo nìj za období leden - bøezen 2002 |/snìmovní tisk 10/||1|1|0||||voj.cvièení 01-03/2002|
9072|144|7067|1|63|Zpráva o situaci v oblasti migrace na území Èeské republiky za rok 2001 |/snìmovní tisk 7/||0||0||||migrace v ÈR r. 01|
9072|144|7067|1|65|Zpráva o situaci v oblasti migrace na území Èeské republiky za rok 2001 |/snìmovní tisk 7/||1|1|0||||migrace v ÈR r. 01|
9073|144|7073|1|67|Zpráva o èinnosti a hospodaøení Energetického regulaèního úøadu za rok 2001 |/snìmovní tisk 13/||0||0||||zpr. o èinn. a hosp. ERÚ r.01|
9073|144|7073|1|69|Zpráva o èinnosti a hospodaøení Energetického regulaèního úøadu za rok 2001 |/snìmovní tisk 13/||1|1|0||||zpr. o èinn. a hosp. ERÚ r.01|
9074|144|7074|1|68|Informace o zvıhodnìném financování za rok 2001 |/snìmovní tisk 14/||0||0||||ÈEB r.01|
9074|144|7074|1|70|Informace o zvıhodnìném financování za rok 2001 |/snìmovní tisk 14/||1|1|0||||ÈEB r.01|
9075|144|7075|1|69|Informace o pojišování vıvozních úvìrovıch rizik (za období leden - prosinec 2001)  |/snìmovní tisk 15/||0||0||||EGAP r.01|
9075|144|7075|1|71|Informace o pojišování vıvozních úvìrovıch rizik (za období leden - prosinec 2001)  |/snìmovní tisk 15/||1|1|0||||EGAP r.01|
9076|144|7088|1|36|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu s ratifikací Dodatkovı protokol k Úmluvì o ochranì osob se zøetelem na automatizované zpracování osobních dat (è. 108), kterı byl za Èeskou republiku podepsán ve Štrasburku 10. dubna 2002  |/snìmovní tisk 27/||0||0||||Ú dod.prot.o ochranì osob|
9076|144|7088|1|37|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu s ratifikací Dodatkovı protokol k Úmluvì o ochranì osob se zøetelem na automatizované zpracování osobních dat (è. 108), kterı byl za Èeskou republiku podepsán ve Štrasburku 10. dubna 2002  |/snìmovní tisk 27/||1|1|0||||Ú dod.prot.o ochranì osob|
9077|144|7093|1|35|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Smlouva mezi Èeskou republikou a Slovenskou republikou o zamezení dvojímu zdanìní a zabránìní daòovému úniku v oboru daní z pøíjmu a z majetku, podepsaná v Bratislavì dne 26. bøezna 2002   |/snìmovní tisk 30/||0||0||||S Slovensko-dvojí zdanìní|
9077|144|7093|1|36|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Smlouva mezi Èeskou republikou a Slovenskou republikou o zamezení dvojímu zdanìní a zabránìní daòovému úniku v oboru daní z pøíjmu a z majetku, podepsaná v Bratislavì dne 26. bøezna 2002   |/snìmovní tisk 30/||1|1|0||||S Slovensko-dvojí zdanìní|
9078|144|||75|Odpovìdi èlenù vlády na písemné interpelace|Není sn.tiskem||0||0||2||odpovìdi na pís. interpel.|
9078|144|||77|Odpovìdi èlenù vlády na písemné interpelace|Není sn.tiskem||1|1|0||||odpovìdi na pís. interpel.|
9079|144|||76|Ústní interpelace|Není sn.tiskem||0||0||||interpelace|
9079|144|||78|Ústní interpelace|Není sn.tiskem||1|1|0||||interpelace|
9082|144|7094|1|37|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Obèanskoprávní úmluva o korupci, sjednaná ve Štrasburku dne 9. záøí 1999 |/snìmovní tisk 31/||0||0||||Ú obèanskoprávní o korupci|
9082|144|7094|1|38|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Obèanskoprávní úmluva o korupci, sjednaná ve Štrasburku dne 9. záøí 1999 |/snìmovní tisk 31/||1|1|0||||Ú obèanskoprávní o korupci|
9083|144|7095|1|39|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu oznámení podle èlánku 22 písm. b) Evropské úmluvy o státním obèanství ze dne 6. listopadu 1997 |/snìmovní tisk 32/||0||0||||Ú oznámení k EÚ o st.obè.|
9083|144|7095|1|40|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu oznámení podle èlánku 22 písm. b) Evropské úmluvy o státním obèanství ze dne 6. listopadu 1997 |/snìmovní tisk 32/||1|1|0||||Ú oznámení k EÚ o st.obè.|
9084|144|7096|1|40|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Dohoda mezi vládou Èeské republiky a vládou Slovenské republiky o pøedávání a pøebírání osob na spoleènıch státních hranicích, podepsaná dne 2. èervence 2002 v Bratislavì |/snìmovní tisk 33/||0||0||||D Slov. o pøedávání osob|
9084|144|7096|1|41|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Dohoda mezi vládou Èeské republiky a vládou Slovenské republiky o pøedávání a pøebírání osob na spoleènıch státních hranicích, podepsaná dne 2. èervence 2002 v Bratislavì |/snìmovní tisk 33/||1|1|0||||D Slov. o pøedávání osob|
9085|144|7097|1|38|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Smlouva mezi Èeskou republikou a Republikou Uzbekistán o právní pomoci a právních vztazích v obèanskıch a trestních vìcech, sjednaná v Taškentu dne 18. ledna 2002 |/snìmovní tisk 35/||0||0||||S Uzbekistán právní pomoc|
9085|144|7097|1|39|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Smlouva mezi Èeskou republikou a Republikou Uzbekistán o právní pomoci a právních vztazích v obèanskıch a trestních vìcech, sjednaná v Taškentu dne 18. ledna 2002 |/snìmovní tisk 35/||1|1|0||||S Uzbekistán právní pomoc|
9089|144|7079|1|64|Zpráva o situaci v oblasti veøejného poøádku a vnitøní bezpeènosti na území Èeské republiky v roce 2001 |/snìmovní tisk 18/||0||0||||poøádek a bezpeènost r.01|
9089|144|7079|1|66|Zpráva o situaci v oblasti veøejného poøádku a vnitøní bezpeènosti na území Èeské republiky v roce 2001 |/snìmovní tisk 18/||1|1|0||||poøádek a bezpeènost r.01|
9102|144|7098|1|70|Vıroèní zpráva o hospodaøení Èeské televize za rok 2001 |/snìmovní tisk 34/||0||0||||VZ ÈT r.01|
9102|144|7098|1|72|Vıroèní zpráva o hospodaøení Èeské televize za rok 2001 |/snìmovní tisk 34/||1|1|0||||VZ ÈT r.01|
9103|144|7099|1|65|Zpráva o problematice extremismu na území Èeské republiky za rok 2001 |/snìmovní tisk 36/||0||0||||extremismus r.01|
9103|144|7099|1|67|Zpráva o problematice extremismu na území Èeské republiky za rok 2001 |/snìmovní tisk 36/||1|1|0||||extremismus r.01|
9105|144|7100|1|71|Vıroèní zpráva o èinnosti a hospodaøení Èeské tiskové kanceláøe v roce 2001  |/snìmovní tisk 37/||0||0||||VZ a hosp. ÈTK r. 01|
9105|144|7100|1|73|Vıroèní zpráva o èinnosti a hospodaøení Èeské tiskové kanceláøe v roce 2001  |/snìmovní tisk 37/||1|1|0||||VZ a hosp. ÈTK r. 01|
9106|144|||42|Návrh na volbu vedoucího stálé delegace Parlamentu do Parlamentního shromádìní Organizace pro bezpeènost a spolupráci v Evropì - 2. kolo volby|Není sn.tiskem||0||0||||volba ved. SDP do PS OBSE|
9106|144|||43|Návrh na volbu vedoucího stálé delegace Parlamentu do Parlamentního shromádìní Organizace pro bezpeènost a spolupráci v Evropì - 2. kolo volby|Není sn.tiskem||1|1|0||||volba ved. SDP do PS OBSE|
9107|144|||72|Zpráva Èeské národní banky o mìnovém vıvoji|Není sn.tiskem||0||0||||mìnovı vıvoj|
9107|144|||74|Zpráva Èeské národní banky o mìnovém vıvoji|Není sn.tiskem||1|1|||||mìnovı vıvoj|
9108|144|7115|1|5|Vládní návrh zákona o volbách do Evropského parlamentu a o zmìnì nìkterıch zákonù |/snìmovní tisk 51/||0||0||||volby do EU - EU|
9108|144|7115|1|5|Vládní návrh zákona o volbách do Evropského parlamentu a o zmìnì nìkterıch zákonù |/snìmovní tisk 51/||1|1|0||||volby do EU - EU|
9109|144|7113|1|22|Vládní návrh zákona, kterım se mìní zákon è. 269/1994 Sb., o Rejstøíku trestù |/snìmovní tisk 49/||0||0||||Rejstøík trestù|
9109|144|7113|1|24|Vládní návrh zákona, kterım se mìní zákon è. 269/1994 Sb., o Rejstøíku trestù |/snìmovní tisk 49/||1|1|0||||Rejstøík trestù|
9110|144|7114|1|4|Senátní návrh ústavního zákona o referendu o pøistoupení Èeské republiky k Evropské unii a o zmìnì ústavního zákona è. 1/1993 Sb., Ústava Èeské republiky, ve znìní pozdìjších ústavních zákonù   |/snìmovní tisk 50/||0||0||||sn úz o referendu|
9110|144|7114|1|4|Senátní návrh ústavního zákona o referendu o pøistoupení Èeské republiky k Evropské unii a o zmìnì ústavního zákona è. 1/1993 Sb., Ústava Èeské republiky, ve znìní pozdìjších ústavních zákonù   |/snìmovní tisk 50/||1|1|0||||sn úz o referendu|
9113|144|7116|1|6|Vládní návrh zákona, kterım se mìní zákon è. 526/1990 Sb., o cenách, ve znìní pozdìjších pøedpisù |/snìmovní tisk 52/||1|1|0||||o cenách - EU|
9113|144|7116|1|7|Vládní návrh zákona, kterım se mìní zákon è. 526/1990 Sb., o cenách, ve znìní pozdìjších pøedpisù |/snìmovní tisk 52/||0||0||||o cenách - EU|
9115|144|7117|1|8|Vládní návrh zákona o podmínkách získávání a uznávání odborné zpùsobilosti a specializované zpùsobilosti k vıkonu zdravotnického povolání lékaøe, zubního lékaøe a farmaceuta a o zmìnì nìkterıch souvisejících zákonù |/snìmovní tisk 53/||1|1|0||||obor. zpùsobilost lékaøe-EU|
9115|144|7117|1|9|Vládní návrh zákona o podmínkách získávání a uznávání odborné zpùsobilosti a specializované zpùsobilosti k vıkonu zdravotnického povolání lékaøe, zubního lékaøe a farmaceuta a o zmìnì nìkterıch souvisejících zákonù |/snìmovní tisk 53/||0||0||||obor. zpùsobilost lékaøe-EU|
